0.656466 -57.8105 -57.8105 2 2 0
0.653145 -57.8422 -57.8422 2 2 0
0.649811 -57.8735 -57.8735 2 2 0
0.646465 -57.9046 -57.9046 2 2 0
0.643107 -57.9354 -57.9354 2 2 0
0.639736 -57.9659 -57.9659 2 2 0
0.636353 -57.9961 -57.9961 2 2 0
0.632956 -58.0261 -58.0261 2 2 0
0.629547 -58.0558 -58.0558 2 2 0
0.626125 -58.0852 -58.0852 2 2 0
0.622689 -58.1144 -58.1144 2 2 0
0.619239 -58.1434 -58.1434 2 2 0
0.615775 -58.1721 -58.1721 2 2 0
0.612296 -58.2007 -58.2007 2 2 0
0.608802 -58.229 -58.229 2 2 0
0.605292 -58.2572 -58.2572 2 2 0
0.601765 -58.2851 -58.2851 2 2 0
0.598221 -58.3129 -58.3129 2 2 0
0.594659 -58.3405 -58.3405 2 2 0
0.591078 -58.368 -58.368 2 2 0
0.587477 -58.3953 -58.3953 2 2 0
0.583855 -58.4225 -58.4225 2 2 0
0.580211 -58.4495 -58.4495 2 2 0
0.576544 -58.4764 -58.4764 2 2 0
0.572853 -58.5033 -58.5033 2 2 0
0.569137 -58.53 -58.53 2 2 0
0.565394 -58.5566 -58.5566 2 2 0
